URL,Size (Bytes),Outgoing Links,Content Type
https://www.latimes.com/politics/story/2022-08-16/biden-signs-democrat-climate-drug-prices-bill,288241,154,text/html
https://www.latimes.com/politics/newsletter/2022-08-10/president-biden-winning-streak-essential-politics-essential-politics,267337,156,text/html
https://www.latimes.com/politics/story/2022-08-30/biden-midterms-crime-fbi-republicans,264237,150,text/html
https://www.latimes.com/politics/story/2022-08-19/democrats-inflation-reduction-act-midterms,276437,149,text/html
https://www.latimes.com/food/la-fo-bill-addison-madre-restaurant-review-20190328-story.html,270149,145,text/html
https://www.latimes.com/food/story/2019-12-09/101-best-restaurants-los-angeles-list,265908,152,text/html
https://www.latimes.com/food/story/2019-12-12/101-best-restaurants-los-angeles-hall-of-fame,305299,164,text/html
https://www.latimes.com/food/la-fo-what-is-mezcal-niki-nakazawa-neta-1-story.html,264763,140,text/html
https://www.latimes.com/food/story/2019-12-11/101-best-restaurants-los-angeles-newcomers,377695,188,text/html
https://www.latimes.com/projects/101-best-la-restaurants-2019/,440391,310,text/html
https://www.latimes.com/people/patricia-escarcega,222335,132,text/html
https://www.latimes.com/food/la-fo-bill-addison-tea-20190313-story.html,276861,146,text/html
https://www.latimes.com/food/story/2019-08-07/sake-guide,324162,146,text/html
https://www.latimes.com/food/la-fo-ototo-sake-bar-echo-park-tsubaki-20190522-story.html,263090,139,text/html
https://www.latimes.com/food/la-fo-where-to-drink-coffee-in-chinatown-20190618-story.html,272003,143,text/html
https://www.latimes.com/food/story/2019-09-21/martini-bars-los-angeles,284044,130,text/html
https://www.latimes.com/entertainment-arts/tv/story/2022-06-19/lil-rel-howery-eureka-disney-jr-fathers-day,285684,152,text/html
https://www.latimes.com/entertainment-arts/story/2022-06-10/blood-syndicate-the-bastard-child-of-comics-is-reborn,265448,149,text/html
https://www.latimes.com/entertainment-arts/story/2022-07-05/superhero-serena-nft-ushers-in-zestworlds-artist-commission-tool,259496,150,text/html
https://www.latimes.com/entertainment-arts/story/2022-06-10/milestone-media-looks-to-bring-creators-of-color-into-comics,269666,151,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2022-07-24/marvel-presenta-el-trailer-de-black-panther-2-y-dos-nuevas-peliculas-de-avengers-en-la-comic-con,230605,103,text/html
https://www.latimes.com/entertainment-arts/movies/story/2022-07-23/marvel-studios-hall-h-panel-comic-con-news,269126,156,text/html
https://www.latimes.com/entertainment-arts/story/2022-08-05/la-et-comedy-issue-ledge-theater-improv-actors-of-color,279882,159,text/html
https://www.latimes.com/entertainment-arts/story/2022-07-22/marvel-comic-con-2022-infinity-stones-unveiled,284002,154,text/html
https://www.latimes.com/entertainment-arts/gu-colga9sm-123,195488,127,text/html
https://www.latimes.com/california/story/2022-03-10/astrophysicist-crosses-death-valley-on-foot-in-record-time,354851,152,text/html
https://www.latimes.com/california/story/2022-07-23/for-coastal-l-a-the-hottest-days-of-summer-are-yet-to-come,276565,156,text/html
https://www.latimes.com/california/story/2022-05-26/heat-and-drought-shape-southern-californias-summer-outlook,279977,151,text/html
https://www.latimes.com/california/story/2022-08-02/miserable-muggy-weather-in-socal-when-is-relief-coming?_amp=true,243305,134,text/html
https://www.latimes.com/california/story/2021-06-29/what-is-a-monsoon-storm-la-weather-may-elevate-fire-risks,265213,151,text/html
https://www.latimes.com/california/story/2022-08-01/mudslides-rainfall-trapped-motorists-monsoonal-storm-hits-california,264507,154,text/html
https://www.latimes.com/california/story/2022-07-31/flash-flood-watch-in-effect-as-monsoonal-thunderstorms-hit-parts-of-the-southland,241152,143,text/html
https://www.latimes.com/california/story/2022-06-09/dangerous-triple-digit-heat-wave-set-to-sizzle-california,259334,158,text/html
https://www.latimes.com/politics/story/2022-07-12/california-former-rep-katie-hill-who-lost-revenge-porn-lawsuit-files-for-bankruptcy,270084,149,text/html
https://www.latimes.com/politics/story/2022-07-03/join-us-in-california-newsom-to-air-ads-in-florida,251401,146,text/html
https://www.latimes.com/local/lanow/la-me-ln-san-pedro-plane-crash-20160207-story.html,253070,149,text/html
https://www.latimes.com/local/lanow/la-me-ln-two-women-will-lead-cal-state-campuses-20160127-story.html,256316,148,text/html
https://www.latimes.com/local/lanow/la-me-ln-cal-state-trustees-20160308-story.html,250898,146,text/html
https://www.latimes.com/local/lanow/la-me-ln-cal-state-trustees-meeting-20160126-story.html,252538,145,text/html
https://www.latimes.com/local/lanow/la-me-ln-berkeley-dean-sexual-harassment-20160309-story.html,251529,150,text/html
https://www.latimes.com/local/lanow/la-me-ln-cal-state-trustees-graduation-rates-salary-demands-20160125-story.html,254731,148,text/html
https://www.latimes.com/local/lanow/la-me-ln-granada-hills-charter-decathlon-rally-20160501-story.html,240371,140,text/html
https://www.latimes.com/local/education/la-me-cal-state-trustees-strike-20160309-story.html,253041,142,text/html
https://www.latimes.com/local/lanow/la-me-ln-new-cal-state-presidents-20160309-story.html,251054,148,text/html
https://www.latimes.com/sports/rams/story/2022-03-15/andrew-whitworth-retires-rams-punter-johnny-hekker-release,255764,148,text/html
https://www.latimes.com/sports/chargers/story/2022-03-14/chargers-cornerback-jc-jackson-patriots-nfl-free-agency,256335,150,text/html
https://www.latimes.com/sports/rams/story/2022-03-15/rams-plan-to-release-longtime-punter-johnny-hekker,232095,147,text/html
https://www.latimes.com/sports/rams/story/2022-03-16/von-miller-agrees-to-six-year-120-million-contract-with-buffalo-bills?_amp=true,249779,137,text/html
https://www.latimes.com/sports/ucla/story/2022-03-15/ucla-prospects-hope-chip-kelly-training-nfl-draft-success,242879,150,text/html
https://www.latimes.com/sports/rams/story/2022-03-14/rams-re-sign-joe-noteboom-to-a-three-year-contract,247786,150,text/html
https://www.latimes.com/sports/rams/story/2022-03-16/rams-super-bowl-lvi-starter-darious-williams-makes-deal-with-jaguars,230874,146,text/html
https://www.latimes.com/sports/liveblog/super-bowl-lvi-live-updates-rams-bengals-nfl-halftime-show,1048576,449,text/html
https://www.latimes.com/sports/story/2022-03-14/sam-farmer-2022-nfl-mock-draft-aidan-hutchinson,284838,151,text/html
https://www.latimes.com/sports/rams/story/2022-03-12/rams-free-agency-aaron-donald-odell-beckham-von-miller,245568,153,text/html
https://www.latimes.com/sports/rams/story/2022-01-16/rams-von-miller-nfl-super-bowl-run,306626,145,text/html
https://www.latimes.com/california/story/2022-07-23/dead-body-found-griffith-park,243023,143,text/html
https://www.latimes.com/california/story/2022-07-20/planned-parenthood-clinic-in-this-conservative-desert-town-is-now-a-refuge-for-arizonans-seeking-abortions,283471,145,text/html
https://www.latimes.com/california/story/2022-07-23/6th-street-viaduct-closed-for-hours-late-friday-after-another-crash-street-takeover,247053,144,text/html
https://www.latimes.com/california/story/2022-06-08/latin-american-diaspora-wish-they-had-more-of-a-say-at-ninth-summit-of-americas-in-los-angeles,287164,147,text/html
https://www.latimes.com/politics/story/2022-06-10/biden-latin-american-leaders-to-sign-migration-declaration-despite-summit-absences,289420,147,text/html
https://www.latimes.com/california/story/2022-07-09/29-criminal-street-gang-members-plead-guil-in-1-million-fraud-scheme,247500,142,text/html
https://www.latimes.com/california/story/2022-07-09/three-killed-four-hospitalized-after-occupants-ejected-from-vehicle-in-high-speed-crash-in-orange,245706,144,text/html
https://www.latimes.com/california/story/2022-07-09/715-833-signatures-turned-in-to-recall-los-angeles-county-da-gascon-election-officials-say,252309,144,text/html
https://www.latimes.com/california/story/2022-06-15/on-dacas-10th-anniversary-these-immigrant-youth-are-graduating-high-school-with-no-immigration-relief,288188,153,text/html
https://www.latimes.com/00000180-5866-dce1-abac-7de767cc0000-123,200042,130,text/html
https://www.latimes.com/entertainment-arts/story/2022-06-19/for-many-black-angelenos-being-seen-is-still-half-the-fight,297913,147,text/html
https://www.latimes.com/california/00000181-2b75-d4e3-a7fb-fff501fd0000-123,201282,129,text/html
https://www.latimes.com/super-bowl-experience-2022,197085,135,text/html
https://www.latimes.com/california/story/2022-08-25/new-monkeypox-cases-slowing-in-los-angeles-county,283941,151,text/html
https://www.latimes.com/about/pressreleases/story/2022-07-13/l-a-times-launches-year-long-mental-health-initiative?_amp=true,200195,118,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2022-08-16/nuevo-festival-de-k-pop-esta-planeado-para-octubre-en-el-rose-bowl,205986,92,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-09-01/feist-leaves-arcade-fire-tour-sexual-misconduct-allegations-win-butler,291387,153,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-08-03/beyonce-break-my-soul-remixes-ranked,276200,154,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-08-16/k-pop-festival-rose-bowl-monsta-x-kamp,269758,146,text/html
https://www.latimes.com/california/story/2022-08-07/california-vaccine-wait-cut-monkeypox-risk,297848,162,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-08-30/rolling-loud-la-inglewood-hollywood-park,288630,151,text/html
https://www.latimes.com/espanol/california/articulo/2022-08-08/homosexuales-y-bisexuales-los-transexuales-y-otras-personas-preocupadas-por-la-viruela-del-mono,235899,96,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-08-06/beyonce-madonna-break-my-soul-remix,268742,148,text/html
https://www.latimes.com/espanol/internacional/articulo/2022-03-04/al-otro-lado-del-darien-cientos-sobreviven-la-pesadilla-de-la-muerte,252785,78,text/html
https://www.latimes.com/entertainment-arts/tv/story/2022-06-22/maury-povich-exit-interview,280481,139,text/html
https://www.latimes.com/entertainment-arts/books/story/2022-04-24/the-best-of-the-2022-festival-of-books,360268,150,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-06-14/a-mischievous-god-a-reverend-and-a-newly-engaged-man-tom-hiddleston,279550,137,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-06-07/showrunner-roundtable-yellowjackets-abbott-elementary-evil-good-fight,323825,146,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2022-07-24/fotos-detras-de-escena-en-la-comic-con-con-el-elenco-de-lord-of-the-rings,281034,86,text/html
https://www.latimes.com/entertainment-arts/business/story/2022-06-08/chapman-film-student-father-interview,287159,142,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-05-31/comedy-roundtable-features-craig-robinson-tiffany-haddish-natasha-lyonne-more,313570,144,text/html
https://www.latimes.com/california/story/2022-09-02/200-acre-siskiyou-county-wildfire-mill-fire-prompts-sudden-evacuations?_amp=true,245635,133,text/html
https://www.latimes.com/local/lanow/la-me-ln-residents-reeling-after-fire-consumes-large-swath-of-town-20140916-story.html,302135,141,text/html
https://www.latimes.com/california/story/2020-10-07/developer-will-pay-1-million-in-city-hall-corruption-case,265533,149,text/html
https://www.latimes.com/entertainment-arts/books/story/2021-06-07/the-opportunity-to-get-it-right-bill-bratton-former-lapd-chief-reflects-on-a-changed-world,285930,155,text/html
https://www.latimes.com/espanol/california/articulo/2020-06-24/el-concejal-de-la-ciudad-de-la-jose-huizar-enfrenta-acusaciones-en-una-investigacion-federal-de-corrupcion,241241,94,text/html
https://www.latimes.com/california/story/2020-07-30/l-a-councilman-jose-huizar-indicted,261943,151,text/html
https://www.latimes.com/california/story/2020-07-05/lapd-911-calls-reimagining-police,286764,152,text/html
https://www.latimes.com/espanol/california/articulo/2020-07-06/lapd-responde-a-un-millon-de-llamadas-al-911-cada-ano-pero-relativamente-pocas-por-crimenes-violentos,235891,93,text/html
https://www.latimes.com/california/story/2020-08-25/lobbyist-morrie-goldman-guilty-plea,270404,153,text/html
https://www.latimes.com/california/story/2021-01-06/how-la-covid-vaccine-line-skips-healthcare-workers,305507,155,text/html
https://www.latimes.com/california/story/2020-11-30/los-angeles-city-hall-corruption-raymond-chan,270398,154,text/html
https://www.latimes.com/california/story/2020-08-29/trump-supporters-and-counter-protesters-shut-down-traffic-in-beverly-hills,240797,141,text/html
https://www.latimes.com/opinion/story/2022-06-28/3-good-things-library-of-things-coach-saves-swimmer?_amp=true,210351,119,text/html
https://www.latimes.com/sports/usc/story/2022-08-21/usc-football-transfer-bobby-haskins-karaoke,248677,149,text/html
https://www.latimes.com/politics/story/2022-07-14/palestinians-bitter-feeling-marginalized-by-biden,269748,149,text/html
https://www.latimes.com/politics/story/2022-07-15/president-biden-arrives-in-saudi-arabia-reversing-promise-to-make-it-a-pariah,279770,150,text/html
https://www.latimes.com/politics/newsletter/2022-08-17/washington-reporting-white-house-off-the-record-essential-politics,265180,154,text/html
https://www.latimes.com/politics/story/2022-07-16/biden-vows-u-s-will-stay-in-middle-east-to-limit-influence-of-russia-iran,273110,148,text/html
https://www.latimes.com/politics/story/2022-07-15/biden-endorses-palestinian-state-but-admits-its-far-away,274056,148,text/html
https://www.latimes.com/politics/story/2022-07-13/iran-not-oil-is-the-main-topic-of-bidens-trip-among-middle-eastern-leaders,276724,149,text/html
https://www.latimes.com/politics/story/2022-07-14/biden-holds-joint-press-conference-with-lapid,268046,145,text/html
https://www.latimes.com/local/lanow/la-me-ln-simi-fireworks-folo-20130704-story.html,246577,147,text/html
